reviewId,content,score,at,lang,sentiment,clean_text,tokenized_content,tokens_cleaned
4d869e4c-ca7e-4cd6-af21-bfc8a7c1a4df,tolong download nya harus pake dolar lah KA aku cape setiap hari sama papih harus ngabisin duit 100 JT,1,2026-02-22 15:13:09,id,negatif,tolong download nya harus pake dolar lah ka saya cape setiap hari sama papih harus ngabisin duit 100 jt,"['tolong', 'download', 'nya', 'harus', 'pake', 'dolar', 'lah', 'ka', 'saya', 'cape', 'setiap', 'hari', 'sama', 'papih', 'harus', 'ngabisin', 'duit', '100', 'jt']","['dolar', 'cape', 'hari', 'sama', 'papih', 'ngabisin', 'duit', '100']"
f60dfe8b-787d-46cb-b0a6-6b6803b373f9,bagus tapi sayang semua fitur nya proo semua,4,2026-02-22 15:04:53,id,positif,bagus tapi sayang semua fitur nya proo semua,"['bagus', 'tapi', 'sayang', 'semua', 'fitur', 'nya', 'proo', 'semua']","['tapi', 'sayang', 'semua', 'proo', 'semua']"
94843010-9da0-4fb3-8e10-6516695ba781,aplikasinya bagus,5,2026-02-22 15:01:44,id,positif,aplikasinya bagus,"['aplikasinya', 'bagus']",['aplikasinya']
61bd7838-db8e-4d48-926f-d0e49da64192,"suka bgt apk ini buat aku yg buka usaha jualan jajanan khas daerahku, BANGKA BELITUNG.",5,2026-02-22 15:01:39,id,positif,suka banget aplikasi ini buat saya yang buka usaha jualan jajanan khas daerahku bangka belitung,"['suka', 'banget', 'aplikasi', 'ini', 'buat', 'saya', 'yang', 'buka', 'usaha', 'jualan', 'jajanan', 'khas', 'daerahku', 'bangka', 'belitung']","['suka', 'aplikasi', 'buka', 'usaha', 'jualan', 'jajanan', 'khas', 'daerahku', 'bangka', 'belitung']"
62cb4c3f-7145-4597-affd-ba98d4a10283,ini bagus banget buat ngedit makasih ya capcut,5,2026-02-22 14:53:09,id,positif,ini bagus banget buat ngedit makasih ya capcut,"['ini', 'bagus', 'banget', 'buat', 'ngedit', 'makasih', 'ya', 'capcut']","['ngedit', 'makasih']"
6fcf3cc4-8ac8-4911-a996-c24dfaff5ed6,kecewa berat capcut sekarang jadi banyak iklannya mengganggu banget terutama iklan Tokopedia dulu GK gini,1,2026-02-22 14:45:51,id,negatif,kecewa berat capcut sekarang jadi banyak iklannya mengganggu banget terutama iklan tokopedia dulu tidak gini,"['kecewa', 'berat', 'capcut', 'sekarang', 'jadi', 'banyak', 'iklannya', 'mengganggu', 'banget', 'terutama', 'iklan', 'tokopedia', 'dulu', 'tidak', 'gini']","['kecewa', 'berat', 'sekarang', 'banyak', 'iklannya', 'mengganggu', 'terutama', 'iklan', 'tokopedia', 'dulu', 'gini']"
d280cd0d-f5ea-47d0-9345-4b4c9c80f69d,iklan lu spam banget,1,2026-02-22 14:39:18,id,negatif,iklan kamu spam banget,"['iklan', 'kamu', 'spam', 'banget']","['iklan', 'spam']"
c7e5881b-6ff7-4b9d-8887-2265cc552d42,jelek. kenapa ga bisa dibuka? setiap baru buka di bilang apkny berbahaya harus download di toko resmi padahal download nya aja di play store kaya biasanya.udah 10x download hapus .. gara² ga bisa masuk .,1,2026-02-22 14:30:11,id,negatif,jelek kenapa tidak bisa dibuka setiap baru buka di bilang apkny berbahaya harus download di toko resmi padahal download nya saja di play store kaya biasanyaudah 10x download hapus gara2 tidak bisa masuk,"['jelek', 'kenapa', 'tidak', 'bisa', 'dibuka', 'setiap', 'baru', 'buka', 'di', 'bilang', 'apkny', 'berbahaya', 'harus', 'download', 'di', 'toko', 'resmi', 'padahal', 'download', 'nya', 'saja', 'di', 'play', 'store', 'kaya', 'biasanyaudah', '10x', 'download', 'hapus', 'gara2', 'tidak', 'bisa', 'masuk']","['dibuka', 'baru', 'buka', 'bilang', 'apkny', 'berbahaya', 'toko', 'resmi', 'padahal', 'play', 'store', 'kaya', 'biasanyaudah', '10x', 'hapus', 'gara2', 'masuk']"
f0b1010a-4ef4-42f9-91b2-4670e2c2ba6a,terlalu banyak template seksual tolong ditingkatkan secepatnya!!,1,2026-02-22 14:27:12,id,negatif,terlalu banyak template seksual tolong ditingkatkan secepatnya,"['terlalu', 'banyak', 'template', 'seksual', 'tolong', 'ditingkatkan', 'secepatnya']","['banyak', 'template', 'seksual', 'ditingkatkan', 'secepatnya']"
e60ba4f3-7ee6-408b-8b05-b7b0a6cc87a6,cap cut dikit dikit pro semua semua di jadiin pro balikin yg dulu,1,2026-02-22 14:24:24,id,negatif,cap cut dikit dikit pro semua semua di jadiin pro balikin yang dulu,"['cap', 'cut', 'dikit', 'dikit', 'pro', 'semua', 'semua', 'di', 'jadiin', 'pro', 'balikin', 'yang', 'dulu']","['cap', 'cut', 'dikit', 'dikit', 'pro', 'semua', 'semua', 'jadiin', 'pro', 'balikin', 'dulu']"
12222dd6-02cd-465c-a16b-7439b59fcc1f,banyak yg pro tapi ok dan lumayan juga buat ngedit,3,2026-02-22 14:22:44,id,netral,banyak yang pro tapi ok dan lumayan juga buat ngedit,"['banyak', 'yang', 'pro', 'tapi', 'ok', 'dan', 'lumayan', 'juga', 'buat', 'ngedit']","['banyak', 'pro', 'tapi', 'ngedit']"
0b77e720-0c4d-4825-bc36-56ad543669da,soal yah sekarang mah mau ngedit di suruh bayar dulu,1,2026-02-22 14:21:45,id,negatif,soal yah sekarang mah mau ngedit di suruh bayar dulu,"['soal', 'yah', 'sekarang', 'mah', 'mau', 'ngedit', 'di', 'suruh', 'bayar', 'dulu']","['soal', 'yah', 'sekarang', 'mah', 'ngedit', 'suruh', 'bayar', 'dulu']"
da8355fb-179f-4209-b5f4-412d3ece8677,mantap,5,2026-02-22 14:19:00,id,positif,mantap,['mantap'],[]
18223285-caf4-457c-90d8-b4f16f48fcb5,weh wok mahal banget premium nya,4,2026-02-22 14:17:49,id,positif,weh wok mahal banget premium nya,"['weh', 'wok', 'mahal', 'banget', 'premium', 'nya']","['weh', 'wok', 'mahal', 'premium']"
5875abc3-47fb-412b-917c-a4a750b9ef4c,terimakasih sangat bermanfaat,4,2026-02-22 14:16:50,id,positif,terimakasih sangat bermanfaat,"['terimakasih', 'sangat', 'bermanfaat']","['terimakasih', 'sangat', 'bermanfaat']"
316e2ff0-f6af-4094-bab2-bc82724b037d,"apaan,gw unduh dri play store di capcut tulisan versi ini tidak aman anda harus download resmi dari kami??",1,2026-02-22 14:06:07,id,negatif,apaangw unduh dari play store di capcut tulisan versi ini tidak aman anda harus download resmi dari kami,"['apaangw', 'unduh', 'dari', 'play', 'store', 'di', 'capcut', 'tulisan', 'versi', 'ini', 'tidak', 'aman', 'anda', 'harus', 'download', 'resmi', 'dari', 'kami']","['apaangw', 'unduh', 'play', 'store', 'tulisan', 'aman', 'resmi']"
3851a06e-bca8-4a5c-86f4-77830cc2617e,"apk sampah hati"" berlangganan di apk ni akan terpotong sendiri saldomu tampa kamu sadari",1,2026-02-22 14:04:44,id,negatif,aplikasi sampah hati berlangganan di aplikasi ini akan terpotong sendiri saldomu tampa kamu sadari,"['aplikasi', 'sampah', 'hati', 'berlangganan', 'di', 'aplikasi', 'ini', 'akan', 'terpotong', 'sendiri', 'saldomu', 'tampa', 'kamu', 'sadari']","['aplikasi', 'sampah', 'hati', 'berlangganan', 'aplikasi', 'terpotong', 'sendiri', 'saldomu', 'tampa', 'sadari']"
d0fb78c3-f0d6-4c4b-b728-0f43c33082ae,Sangat berguna bagi saya,5,2026-02-22 14:04:06,id,positif,sangat berguna bagi saya,"['sangat', 'berguna', 'bagi', 'saya']","['sangat', 'berguna']"
6cbe0530-574a-42bf-993e-0318477dbcc9,sangat baik,5,2026-02-22 14:02:34,id,positif,sangat baik,"['sangat', 'baik']",['sangat']
1fe8bc21-c428-4407-b0a1-88b35d2bfaca,aplikesi ini sangat mem bentu,5,2026-02-22 14:01:48,id,positif,aplikesi ini sangat mem bentu,"['aplikesi', 'ini', 'sangat', 'mem', 'bentu']","['aplikesi', 'sangat', 'mem', 'bentu']"
b7afb4cc-e47b-4ac6-826c-fe633c1fb86a,Teruk makin teruk . Money money money Die ! very slow waste time for download,2,2026-02-22 14:00:15,id,negatif,teruk makin teruk money money money die very slow waste time for download,"['teruk', 'makin', 'teruk', 'money', 'money', 'money', 'die', 'very', 'slow', 'waste', 'time', 'for', 'download']","['teruk', 'makin', 'teruk', 'money', 'money', 'money', 'die', 'very', 'slow', 'waste', 'time', 'for']"
b17d6931-9c18-4c5a-b77b-9c00a442b442,pekanrtikan kamergkam.. publik pemakan yang cantik pakai hijab. 😭😭🥺🥺😭😢😫😩😩😖😣😣☹️,5,2026-02-22 13:56:46,id,positif,pekanrtikan kamergkam publik pemakan yang cantik pakai hijab,"['pekanrtikan', 'kamergkam', 'publik', 'pemakan', 'yang', 'cantik', 'pakai', 'hijab']","['pekanrtikan', 'kamergkam', 'publik', 'pemakan', 'cantik', 'hijab']"
5f7f60eb-8b42-4401-89f8-0bcc6b11ab89,sangat bagus dan mudah gunakan.,5,2026-02-22 13:51:59,id,positif,sangat bagus dan mudah gunakan,"['sangat', 'bagus', 'dan', 'mudah', 'gunakan']","['sangat', 'mudah']"
772909e5-1d8c-4409-b614-a869e9e6347e,sebenarnya saya suka alat edit capcut tapi masalahnya kalau saya ada Edit video setiap kali ada iklan akhirnya Edit menjadi susah 😵😵,3,2026-02-22 13:49:44,id,netral,sebenarnya saya suka alat edit capcut tapi masalahnya kalau saya ada edit video setiap kali ada iklan akhirnya edit menjadi susah,"['sebenarnya', 'saya', 'suka', 'alat', 'edit', 'capcut', 'tapi', 'masalahnya', 'kalau', 'saya', 'ada', 'edit', 'video', 'setiap', 'kali', 'ada', 'iklan', 'akhirnya', 'edit', 'menjadi', 'susah']","['sebenarnya', 'suka', 'alat', 'edit', 'tapi', 'masalahnya', 'kalau', 'edit', 'video', 'kali', 'iklan', 'akhirnya', 'edit', 'menjadi', 'susah']"
3a4944ab-8166-4a07-9075-b2c68c5cfac3,kebanyakan iklan males bgt,1,2026-02-22 13:40:39,id,negatif,kebanyakan iklan males banget,"['kebanyakan', 'iklan', 'males', 'banget']","['kebanyakan', 'iklan', 'males']"
727decde-76d1-487f-8dcc-067681b379a6,bahagia lagi,5,2026-02-22 13:34:39,id,positif,bahagia lagi,"['bahagia', 'lagi']",['bahagia']
ba7ff156-94a6-469b-8287-76b1f4e26bd5,aplikasi bodoh-_-,1,2026-02-22 13:30:24,id,negatif,aplikasi bodoh,"['aplikasi', 'bodoh']","['aplikasi', 'bodoh']"
6778b8bf-5659-4501-9f04-ea301f5f8c68,apk ini sangay bagus tapi apk ini sangat menbutuh kan ruang yg bnyk,5,2026-02-22 13:29:16,id,positif,aplikasi ini sangay bagus tapi aplikasi ini sangat menbutuh kan ruang yang banyak,"['aplikasi', 'ini', 'sangay', 'bagus', 'tapi', 'aplikasi', 'ini', 'sangat', 'menbutuh', 'kan', 'ruang', 'yang', 'banyak']","['aplikasi', 'sangay', 'tapi', 'aplikasi', 'sangat', 'menbutuh', 'ruang', 'banyak']"
9fc8d4ba-9c33-48be-8d30-443e29574b41,lumayan oke tapi tolong! di perbaiki banyak yang aneh aneh,4,2026-02-22 13:26:37,id,positif,lumayan oke tapi tolong di perbaiki banyak yang aneh aneh,"['lumayan', 'oke', 'tapi', 'tolong', 'di', 'perbaiki', 'banyak', 'yang', 'aneh', 'aneh']","['tapi', 'perbaiki', 'banyak', 'aneh', 'aneh']"
8a356023-0faf-474f-969b-1c84eae0b7e7,"ini pembayaran otomatis nya mohon di off kan karna merugikan,saya mencoba komplen ke apk yg merugikan padahal saya sudah ga menggunakan capcut tapi kenapa ini pembayaran sebesar 83.000 otomatis kepada capcut sedangkan saya ga pernah beli yang pro atau premium",1,2026-02-22 13:22:52,id,negatif,ini pembayaran otomatis nya mohon di off kan karena merugikansaya mencoba komplen ke aplikasi yang merugikan padahal saya sudah tidak menggunakan capcut tapi kenapa ini pembayaran sebesar 83000 otomatis kepada capcut sedangkan saya tidak pernah beli yang pro atau premium,"['ini', 'pembayaran', 'otomatis', 'nya', 'mohon', 'di', 'off', 'kan', 'karena', 'merugikansaya', 'mencoba', 'komplen', 'ke', 'aplikasi', 'yang', 'merugikan', 'padahal', 'saya', 'sudah', 'tidak', 'menggunakan', 'capcut', 'tapi', 'kenapa', 'ini', 'pembayaran', 'sebesar', '83000', 'otomatis', 'kepada', 'capcut', 'sedangkan', 'saya', 'tidak', 'pernah', 'beli', 'yang', 'pro', 'atau', 'premium']","['pembayaran', 'otomatis', 'mohon', 'off', 'merugikansaya', 'mencoba', 'komplen', 'aplikasi', 'merugikan', 'padahal', 'menggunakan', 'tapi', 'pembayaran', 'sebesar', '83000', 'otomatis', 'pernah', 'beli', 'pro', 'premium']"
ba509e60-be61-45fa-9124-f4af9cce5ce6,bagussss,4,2026-02-22 13:22:22,id,positif,bagussss,['bagussss'],['bagussss']
748d7c4d-31d3-4f00-9436-ef9db52e4085,apani aplikasi rusak.....kalau bikin aplikasi yang bagus ....my paduka kesusahan karna kamu dahlah cuman tempel apalah kau,1,2026-02-22 13:21:31,id,negatif,apani aplikasi rusakkalau bikin aplikasi yang bagus my paduka kesusahan karena kamu dahlah cuman tempel apalah kau,"['apani', 'aplikasi', 'rusakkalau', 'bikin', 'aplikasi', 'yang', 'bagus', 'my', 'paduka', 'kesusahan', 'karena', 'kamu', 'dahlah', 'cuman', 'tempel', 'apalah', 'kau']","['apani', 'aplikasi', 'rusakkalau', 'aplikasi', 'paduka', 'kesusahan', 'dahlah', 'cuman', 'tempel', 'apalah', 'kau']"
1cda794d-be46-489c-8ca1-f537106136ec,ini enak bener tinggal kasih Poto habis itu tinggal lihat hasil nya,5,2026-02-22 13:21:27,id,positif,ini enak bener tinggal kasih poto habis itu tinggal lihat hasil nya,"['ini', 'enak', 'bener', 'tinggal', 'kasih', 'poto', 'habis', 'itu', 'tinggal', 'lihat', 'hasil', 'nya']","['enak', 'bener', 'tinggal', 'kasih', 'poto', 'habis', 'tinggal', 'lihat', 'hasil']"
2f93ff25-0a5c-4cef-a9e6-40507e1edb77,sering ngebug,2,2026-02-22 13:18:00,id,negatif,sering ngebug,"['sering', 'ngebug']","['sering', 'ngebug']"
342e07bf-4cd5-4ca1-b597-61c7f3005032,bangguss banget seru,5,2026-02-22 13:15:14,id,positif,bangguss banget seru,"['bangguss', 'banget', 'seru']","['bangguss', 'seru']"
d7dec2f6-5a2f-4b57-9891-1233573a7fea,ALAH SEKARANG BAYAR SEMUA GA KAYA DULU,1,2026-02-22 13:11:37,id,negatif,alah sekarang bayar semua tidak kaya dulu,"['alah', 'sekarang', 'bayar', 'semua', 'tidak', 'kaya', 'dulu']","['alah', 'sekarang', 'bayar', 'semua', 'kaya', 'dulu']"
e01fe771-2688-4425-9136-268b7acb6fa9,"apk tlol bgt sumph, gw udh edit cpe ² malah ke hapus semua. padahal edit nya dengan susah paya apasihh gw edit Berjam jam tiba tiba hilang. terus ap ap hrus byr bikin gw tmbah miskin aj. g bsa d kredit lagi. pkokny d prbaiki g jala ny",1,2026-02-22 13:01:46,id,negatif,aplikasi tlol banget sumph saya sudah edit cpe 2 malah ke hapus semua padahal edit nya dengan susah paya apasihh saya edit berjam jam tiba tiba hilang terus ap ap hrus byr bikin saya tmbah miskin saja tidak bsa d kredit lagi pkokny d prbaiki tidak jala ny,"['aplikasi', 'tlol', 'banget', 'sumph', 'saya', 'sudah', 'edit', 'cpe', '2', 'malah', 'ke', 'hapus', 'semua', 'padahal', 'edit', 'nya', 'dengan', 'susah', 'paya', 'apasihh', 'saya', 'edit', 'berjam', 'jam', 'tiba', 'tiba', 'hilang', 'terus', 'ap', 'ap', 'hrus', 'byr', 'bikin', 'saya', 'tmbah', 'miskin', 'saja', 'tidak', 'bsa', 'd', 'kredit', 'lagi', 'pkokny', 'd', 'prbaiki', 'tidak', 'jala', 'ny']","['aplikasi', 'tlol', 'sumph', 'edit', 'cpe', 'hapus', 'semua', 'padahal', 'edit', 'susah', 'paya', 'apasihh', 'edit', 'berjam', 'jam', 'tiba', 'tiba', 'hilang', 'hrus', 'byr', 'tmbah', 'miskin', 'bsa', 'kredit', 'pkokny', 'prbaiki', 'jala']"
3b0eddee-6b80-4de3-9a47-c0726e7d2c72,kikir bet anj,1,2026-02-22 13:01:15,id,negatif,kikir bet anj,"['kikir', 'bet', 'anj']","['kikir', 'bet', 'anj']"
9edcaa3c-8816-4550-bc05-08655c103feb,"dih cc apa apa jangan pro dong,kebelet haji?",1,2026-02-22 12:59:19,id,negatif,dih cc apa apa jangan pro dongkebelet haji,"['dih', 'cc', 'apa', 'apa', 'jangan', 'pro', 'dongkebelet', 'haji']","['dih', 'apa', 'apa', 'jangan', 'pro', 'dongkebelet', 'haji']"
44e37fe4-a7a4-4bec-bfe1-06576cf47ca3,banyak iklan,1,2026-02-22 12:59:11,id,negatif,banyak iklan,"['banyak', 'iklan']","['banyak', 'iklan']"
f90150f2-4f72-4da0-a621-da9fb819f4de,"Kemarin, saldo dana saya tiba-tiba kesedot dari Capcut 83.250 hrupiah tanpa ada aba-aba dan pemberitahuan apapun. Saya sangat merasa kecewa, syok, dan merasa rugi. Karena uang itu sangat saya butuhkan untuk biaya kebutuhan hidup sehari-hari. Saya harap saldo dana saya segera dikembalikan oleh pihak Capcut.",1,2026-02-22 12:55:35,id,negatif,kemarin saldo dana saya tibatiba kesedot dari capcut 83250 hrupiah tanpa ada abaaba dan pemberitahuan apapun saya sangat merasa kecewa syok dan merasa rugi karena uang itu sangat saya butuhkan untuk biaya kebutuhan hidup seharihari saya harap saldo dana saya segera dikembalikan oleh pihak capcut,"['kemarin', 'saldo', 'dana', 'saya', 'tibatiba', 'kesedot', 'dari', 'capcut', '83250', 'hrupiah', 'tanpa', 'ada', 'abaaba', 'dan', 'pemberitahuan', 'apapun', 'saya', 'sangat', 'merasa', 'kecewa', 'syok', 'dan', 'merasa', 'rugi', 'karena', 'uang', 'itu', 'sangat', 'saya', 'butuhkan', 'untuk', 'biaya', 'kebutuhan', 'hidup', 'seharihari', 'saya', 'harap', 'saldo', 'dana', 'saya', 'segera', 'dikembalikan', 'oleh', 'pihak', 'capcut']","['kemarin', 'saldo', 'dana', 'tibatiba', 'kesedot', '83250', 'hrupiah', 'abaaba', 'pemberitahuan', 'apapun', 'sangat', 'merasa', 'kecewa', 'syok', 'merasa', 'rugi', 'uang', 'sangat', 'butuhkan', 'biaya', 'kebutuhan', 'hidup', 'seharihari', 'harap', 'saldo', 'dana', 'segera', 'dikembalikan', 'pihak']"
1db52808-75ec-4e12-943c-8096b3868fdd,saya udah download capcut tapi pas saya mau download lagi ga bisa tolong di ferbaiki lagi ya,2,2026-02-22 12:52:07,id,negatif,saya sudah download capcut tapi pas saya mau download lagi tidak bisa tolong di ferbaiki lagi ya,"['saya', 'sudah', 'download', 'capcut', 'tapi', 'pas', 'saya', 'mau', 'download', 'lagi', 'tidak', 'bisa', 'tolong', 'di', 'ferbaiki', 'lagi', 'ya']","['tapi', 'pas', 'ferbaiki']"
c3e751d9-7e59-4d8f-9321-aaf1aee27d8d,"parah ni lama"" apk nya...apa coba semua vitur dibuat berbayar,ni yg punya apk nya kebelet beli alam semesta dah,,dipertimbangkan lgi bro kasian buat yg mau belajar ngedit di apk ini masa iya blm bisa apa"" malah di suruh bayar..lu kira pajak apa tiap taun harus bayar bangke emg",1,2026-02-22 12:47:07,id,negatif,parah ini lama aplikasi nyaapa coba semua vitur dibuat berbayarni yang punya aplikasi nya kebelet beli alam semesta dahdipertimbangkan lagi bro kasian buat yang mau belajar ngedit di aplikasi ini masa iya belum bisa apa malah di suruh bayarlu kira pajak apa tiap taun harus bayar bangke memang,"['parah', 'ini', 'lama', 'aplikasi', 'nyaapa', 'coba', 'semua', 'vitur', 'dibuat', 'berbayarni', 'yang', 'punya', 'aplikasi', 'nya', 'kebelet', 'beli', 'alam', 'semesta', 'dahdipertimbangkan', 'lagi', 'bro', 'kasian', 'buat', 'yang', 'mau', 'belajar', 'ngedit', 'di', 'aplikasi', 'ini', 'masa', 'iya', 'belum', 'bisa', 'apa', 'malah', 'di', 'suruh', 'bayarlu', 'kira', 'pajak', 'apa', 'tiap', 'taun', 'harus', 'bayar', 'bangke', 'memang']","['lama', 'aplikasi', 'nyaapa', 'semua', 'vitur', 'dibuat', 'berbayarni', 'punya', 'aplikasi', 'kebelet', 'beli', 'alam', 'semesta', 'dahdipertimbangkan', 'bro', 'kasian', 'belajar', 'ngedit', 'aplikasi', 'masa', 'apa', 'suruh', 'bayarlu', 'kira', 'pajak', 'apa', 'tiap', 'taun', 'bayar', 'bangke', 'memang']"
062e2a46-b281-461b-b780-db9b068ef7e8,tida bisa di buka,1,2026-02-22 12:45:36,id,negatif,tida bisa di buka,"['tida', 'bisa', 'di', 'buka']","['tida', 'buka']"
370b3e76-dd69-47a5-8edf-f4d91240d235,eh kok pada pro ya gak suka ahh,1,2026-02-22 12:43:01,id,negatif,eh kok pada pro ya tidak suka ahh,"['eh', 'kok', 'pada', 'pro', 'ya', 'tidak', 'suka', 'ahh']","['pro', 'suka', 'ahh']"
16c24a37-b737-4e84-80dc-fc7e462770a3,sangat susah di donwload lagi,1,2026-02-22 12:41:18,id,negatif,sangat susah di donwload lagi,"['sangat', 'susah', 'di', 'donwload', 'lagi']","['sangat', 'susah', 'donwload']"
c8502446-8574-4456-9a74-6632c83ed3a3,"semua nya jadi pro, banyak iklan, ngelag",1,2026-02-22 12:40:35,id,negatif,semua nya jadi pro banyak iklan ngelag,"['semua', 'nya', 'jadi', 'pro', 'banyak', 'iklan', 'ngelag']","['semua', 'pro', 'banyak', 'iklan', 'ngelag']"
45866d77-d6b8-476a-878a-625399181e49,bagus aplikasi nya apa lagi jj nya selalu bagus dan apalagi sekarang capcut jadi ada 2026 nya di logo pokoknya bagus apa² ada gitu gak kayak aplikasi yang sebelah udah segitu aja makasih udah baca✨✨,5,2026-02-22 12:36:37,id,positif,bagus aplikasi nya apa lagi jj nya selalu bagus dan apalagi sekarang capcut jadi ada 2026 nya di logo pokoknya bagus apa2 ada gitu tidak kayak aplikasi yang sebelah sudah segitu saja makasih sudah baca,"['bagus', 'aplikasi', 'nya', 'apa', 'lagi', 'jj', 'nya', 'selalu', 'bagus', 'dan', 'apalagi', 'sekarang', 'capcut', 'jadi', 'ada', '2026', 'nya', 'di', 'logo', 'pokoknya', 'bagus', 'apa2', 'ada', 'gitu', 'tidak', 'kayak', 'aplikasi', 'yang', 'sebelah', 'sudah', 'segitu', 'saja', 'makasih', 'sudah', 'baca']","['aplikasi', 'apa', 'selalu', 'sekarang', '2026', 'logo', 'pokoknya', 'apa2', 'gitu', 'kayak', 'aplikasi', 'sebelah', 'segitu', 'makasih', 'baca']"
02df70a1-79df-4126-9a05-db957774a33b,saya sering menerima masalahh,3,2026-02-22 12:24:41,id,netral,saya sering menerima masalahh,"['saya', 'sering', 'menerima', 'masalahh']","['sering', 'menerima', 'masalahh']"
41d6c1f3-e2b3-434a-842f-9a075b890e77,"GG ya, perasaan gw nggak pake fitur standar, semuanya gratis dari sound sampai transisi, pas export disuruh beli hadh. pas nyoba export yang lain bisa, aneh bet semoga cepat diperbaiki",3,2026-02-22 12:23:14,id,netral,gg ya perasaan saya tidak pake fitur standar semuanya gratis dari sound sampai transisi pas export disuruh beli hadh pas nyoba export yang lain bisa aneh bet semoga cepat diperbaiki,"['gg', 'ya', 'perasaan', 'saya', 'tidak', 'pake', 'fitur', 'standar', 'semuanya', 'gratis', 'dari', 'sound', 'sampai', 'transisi', 'pas', 'export', 'disuruh', 'beli', 'hadh', 'pas', 'nyoba', 'export', 'yang', 'lain', 'bisa', 'aneh', 'bet', 'semoga', 'cepat', 'diperbaiki']","['perasaan', 'semuanya', 'gratis', 'sound', 'transisi', 'pas', 'export', 'disuruh', 'beli', 'hadh', 'pas', 'nyoba', 'export', 'aneh', 'bet', 'semoga', 'cepat', 'diperbaiki']"
9d3859a0-06bf-4812-8be6-208c61115648,bagus,5,2026-02-22 12:22:14,id,positif,bagus,['bagus'],[]
b2edf587-4a28-43e0-b090-e749d6271ded,sy tidak bisa mendownload aplikadi ini,2,2026-02-22 12:21:33,id,negatif,saya tidak bisa mendownload aplikadi ini,"['saya', 'tidak', 'bisa', 'mendownload', 'aplikadi', 'ini']","['mendownload', 'aplikadi']"
7b04fa0e-8f22-40f8-9877-66f7406558a4,bagus untuk edit fidio,5,2026-02-22 12:21:32,id,positif,bagus untuk edit fidio,"['bagus', 'untuk', 'edit', 'fidio']","['edit', 'fidio']"
a5ecec5f-0c63-4c4b-8daa-661ca2c3618b,sangat berguna,5,2026-02-22 12:18:30,id,positif,sangat berguna,"['sangat', 'berguna']","['sangat', 'berguna']"
837b6394-4565-4c2a-8072-dc777fa6be2e,apk ini banyak banyak bagusss banget,5,2026-02-22 12:17:56,id,positif,aplikasi ini banyak banyak bagusss banget,"['aplikasi', 'ini', 'banyak', 'banyak', 'bagusss', 'banget']","['aplikasi', 'banyak', 'banyak', 'bagusss']"
2002e8b0-8cc8-4ffd-a801-710afb4d5624,bagus,5,2026-02-22 12:13:59,id,positif,bagus,['bagus'],[]
3439135e-1358-40d0-a45f-2b2c4ae82b9a,apa apa bayar anj lah,1,2026-02-22 12:13:00,id,negatif,apa apa bayar anj lah,"['apa', 'apa', 'bayar', 'anj', 'lah']","['apa', 'apa', 'bayar', 'anj']"
54d29e19-fa3d-4113-ba6f-aafd71039e86,sanggat berguna untukku,4,2026-02-22 12:09:08,id,positif,sanggat berguna untukku,"['sanggat', 'berguna', 'untukku']","['sanggat', 'berguna', 'untukku']"
3540a597-1d71-4927-b95f-6cf81bfec487,capcut sngat bgus kalo diedit pake foto kami,3,2026-02-22 11:58:19,id,netral,capcut sngat bgus kalau diedit pake foto kami,"['capcut', 'sngat', 'bgus', 'kalau', 'diedit', 'pake', 'foto', 'kami']","['sngat', 'bgus', 'kalau', 'diedit', 'foto']"
1d2bb2f6-c912-468d-a048-35888f10d13b,bisa dibikin konten,5,2026-02-22 11:57:11,id,positif,bisa dibikin konten,"['bisa', 'dibikin', 'konten']","['dibikin', 'konten']"
997b9db7-e346-4bd5-b5c3-0c4fc8a448ee,lag,1,2026-02-22 11:56:36,id,negatif,lag,['lag'],['lag']
a13a4faf-dc99-480b-bdee-b375d8f4d603,"aplikasi kikir, makin hari semua fitur semakin bayar, semisal udah sanggup usaha kasih solusi bukan ngasih paksaaan dan bikin orang malas pake capcut lagi",1,2026-02-22 11:51:34,id,negatif,aplikasi kikir makin hari semua fitur semakin bayar semisal sudah sanggup usaha kasih solusi bukan ngasih paksaaan dan bikin orang malas pake capcut lagi,"['aplikasi', 'kikir', 'makin', 'hari', 'semua', 'fitur', 'semakin', 'bayar', 'semisal', 'sudah', 'sanggup', 'usaha', 'kasih', 'solusi', 'bukan', 'ngasih', 'paksaaan', 'dan', 'bikin', 'orang', 'malas', 'pake', 'capcut', 'lagi']","['aplikasi', 'kikir', 'makin', 'hari', 'semua', 'semakin', 'bayar', 'semisal', 'sanggup', 'usaha', 'kasih', 'solusi', 'bukan', 'ngasih', 'paksaaan', 'orang', 'malas']"
fce6e220-1612-4b02-b100-957d6d79723d,"jelek banget,nungu lama, pernah ngedit di sini nunggu hampir 1 jam,gak pantasss !",1,2026-02-22 11:42:41,id,negatif,jelek bangetnungu lama pernah ngedit di sini nunggu hampir 1 jamgak pantasss,"['jelek', 'bangetnungu', 'lama', 'pernah', 'ngedit', 'di', 'sini', 'nunggu', 'hampir', '1', 'jamgak', 'pantasss']","['bangetnungu', 'lama', 'pernah', 'ngedit', 'sini', 'nunggu', 'hampir', 'jamgak', 'pantasss']"
